# Time	Temperature [K]	Pressure [Pa]
0.00328	866.8	5.06625e+06
0.00329	867.142	5.06625e+06
0.0033	867.48	5.06625e+06
0.00331	867.813	5.06625e+06
0.00332	868.141	5.06625e+06
0.00333	868.465	5.06625e+06
0.00334	868.784	5.06625e+06
0.00335	869.099	5.06625e+06
0.00336	869.411	5.06625e+06
0.00337	869.718	5.06625e+06
0.00338	870.022	5.06625e+06
0.00339	870.323	5.06625e+06
0.0034	870.62	5.06625e+06
0.00341	870.914	5.06625e+06
0.00342	871.204	5.06625e+06
0.00343	871.492	5.06625e+06
0.00344	871.778	5.06625e+06
0.00345	872.06	5.06625e+06
0.00346	872.34	5.06625e+06
0.00347	872.618	5.06625e+06
0.00348	872.893	5.06625e+06
0.00349	873.167	5.06625e+06
0.0035	873.438	5.06625e+06
0.00351	873.708	5.06625e+06
0.00352	873.976	5.06625e+06
0.00353	874.242	5.06625e+06
0.00354	874.507	5.06625e+06
0.00355	874.77	5.06625e+06
0.00356	875.032	5.06625e+06
0.00357	875.293	5.06625e+06
0.00358	875.553	5.06625e+06
0.00359	875.812	5.06625e+06
0.0036	876.071	5.06625e+06
0.00361	876.328	5.06625e+06
0.00362	876.585	5.06625e+06
0.00363	876.841	5.06625e+06
0.00364	877.097	5.06625e+06
0.00365	877.352	5.06625e+06
0.00366	877.607	5.06625e+06
0.00367	877.862	5.06625e+06
0.00368	878.116	5.06625e+06
0.00369	878.371	5.06625e+06
0.0037	878.625	5.06625e+06
0.00371	878.88	5.06625e+06
0.00372	879.135	5.06625e+06
0.00373	879.39	5.06625e+06
0.00374	879.645	5.06625e+06
0.00375	879.901	5.06625e+06
0.00376	880.157	5.06625e+06
0.00377	880.413	5.06625e+06
0.00378	880.671	5.06625e+06
0.00379	880.928	5.06625e+06
0.0038	881.187	5.06625e+06
0.00381	881.446	5.06625e+06
0.00382	881.705	5.06625e+06
0.00383	881.966	5.06625e+06
0.00384	882.228	5.06625e+06
0.00385	882.49	5.06625e+06
0.00386	882.754	5.06625e+06
0.00387	883.018	5.06625e+06
0.00388	883.284	5.06625e+06
0.00389	883.55	5.06625e+06
0.0039	883.818	5.06625e+06
0.00391	884.088	5.06625e+06
0.00392	884.358	5.06625e+06
0.00393	884.63	5.06625e+06
0.00394	884.903	5.06625e+06
0.00395	885.177	5.06625e+06
0.00396	885.453	5.06625e+06
0.00397	885.731	5.06625e+06
0.00398	886.01	5.06625e+06
0.00399	886.291	5.06625e+06
0.004	886.573	5.06625e+06
0.00401	886.857	5.06625e+06
0.00402	887.143	5.06625e+06
0.00403	887.43	5.06625e+06
0.00404	887.719	5.06625e+06
0.00405	888.01	5.06625e+06
0.00406	888.303	5.06625e+06
0.00407	888.598	5.06625e+06
0.00408	888.895	5.06625e+06
0.00409	889.194	5.06625e+06
0.0041	889.495	5.06625e+06
0.00411	889.799	5.06625e+06
0.00412	890.104	5.06625e+06
0.00413	890.412	5.06625e+06
0.00414	890.721	5.06625e+06
0.00415	891.033	5.06625e+06
0.00416	891.348	5.06625e+06
0.00417	891.665	5.06625e+06
0.00418	891.984	5.06625e+06
0.00419	892.306	5.06625e+06
0.0042	892.63	5.06625e+06
0.00421	892.957	5.06625e+06
0.00422	893.286	5.06625e+06
0.00423	893.619	5.06625e+06
0.00424	893.954	5.06625e+06
0.00425	894.291	5.06625e+06
0.00426	894.632	5.06625e+06
0.00427	894.975	5.06625e+06
0.00428	895.322	5.06625e+06
0.00429	895.671	5.06625e+06
0.0043	896.024	5.06625e+06
0.00431	896.38	5.06625e+06
0.00432	896.739	5.06625e+06
0.00433	897.101	5.06625e+06
0.00434	897.466	5.06625e+06
0.00435	897.835	5.06625e+06
0.00436	898.208	5.06625e+06
0.00437	898.583	5.06625e+06
0.00438	898.963	5.06625e+06
0.00439	899.346	5.06625e+06
0.0044	899.733	5.06625e+06
0.00441	900.124	5.06625e+06
0.00442	900.519	5.06625e+06
0.00443	900.917	5.06625e+06
0.00444	901.32	5.06625e+06
0.00445	901.727	5.06625e+06
0.00446	902.138	5.06625e+06
0.00447	902.554	5.06625e+06
